complaint_text,category
How long do we have to tolerate this dead animal causing terrible smell near the bus stop?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Garbage
Pullbox_Other on Metal Pole,Streetlight Fault
Human Waste,Garbage
Light_On_all_the_time on Trolley Pole,Streetlight Fault
Water_main,Water Leakage
Pullbox_Wires_Exposed on Metal Pole,Streetlight Fault
Light_Burnt_Out on Wooden Pole,Streetlight Fault
Boxed or Bagged Items,Garbage
Other,Water Leakage
Other,Water Leakage
Other,Water Leakage
Pavement_Defect,Road Damage
Outofsewervent4inch,Drainage Blockage
Pavement_Defect,Road Damage
Pavement_Defect,Road Damage
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Pavement_Defect,Road Damage
"Hey, huge dangerous potholes near the bus stop. Can someone please come and patch up it as soon as possible?",Road Damage
Other Loose Garbage,Garbage
Manhole_Cover_Off,Road Damage
Refrigerator,Garbage
Pavement_Defect,Road Damage
Pavement_Defect,Road Damage
Pavement_Defect,Road Damage
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
Light_Burnt_Out on Unknown Pole,Streetlight Fault
Other Loose Garbage,Garbage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Water_leak Water_leak,Water Leakage
Pavement_Defect,Road Damage
I am writing this to report a persistent problem regarding sludge accumulation reducing pipe capacity metro station exit. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary patch up at the earliest opportunity to prevent further hazards.,Drainage Blockage
Pavement_Defect,Road Damage
Outofsewervent4inch,Drainage Blockage
Encampment Cleanup,Garbage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Water_main,Water Leakage
Other,Water Leakage
Other,Water Leakage
Furniture,Garbage
Pavement_Defect,Road Damage
Outofsewervent4inch,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
"While passing by government office back alley yesterday, I noticed a severe case of deep ruts from heavy trucks. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Road Damage
Other,Water Leakage
Light_Flickering_On_Off on Concrete Pole,Streetlight Fault
Garbage,Garbage
Damaged_City_Can,Garbage
Furniture,Garbage
Water_leak Water_leak,Water Leakage
Pavement_Defect,Road Damage
Water_main,Water Leakage
Garbage,Garbage
From_catch_basin,Drainage Blockage
It has been observed that construction damage left unrepaired is present apartment entrance. A regular inspection and subsequent overhaul should be scheduled by the concerned department.,Road Damage
Water_main,Water Leakage
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Paper Spill,Garbage
Pavement_Defect,Road Damage
Could you please look into the stagnant black water emitting foul smell industrial zone? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Drainage Blockage
Pavement_Defect,Road Damage
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Light_Burnt_Out on Unknown Pole,Streetlight Fault
Furniture,Garbage
Manhole_Cover_Off,Road Damage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Illegal_Dumping - Garbage,Garbage
Other,Water Leakage
Illegal_Dumping,Garbage
Outofsewervent4inch,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
Other,Water Leakage
Other Loose Garbage,Garbage
Pavement_Defect,Road Damage
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
Sewage_back_up Outofsewervent4inch,Drainage Blockage
Boxed or Bagged Items,Garbage
On_property,Drainage Blockage
Pavement_Defect,Road Damage
Other,Water Leakage
Water_coming_out,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Human Waste,Garbage
Garbage,Garbage
It has been observed that storm sewer back up flooding the basement is present industrial zone. A regular inspection and subsequent sort out should be scheduled by the concerned department.,Drainage Blockage
I am writing this to report a persistent problem regarding unlevel manhole cover sticking out industrial zone. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary mend at the earliest opportunity to prevent further hazards.,Road Damage
Carts,Garbage
Furniture,Garbage
Pavement_Defect,Road Damage
How long do we have to tolerate this huge dangerous potholes village square?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Road Damage
Pavement_Defect,Road Damage
Outofsewervent4inch,Drainage Blockage
Water_leak Water_leak,Water Leakage
Boxed or Bagged Items,Garbage
Pavement_Defect,Road Damage
Sewage_back_up Out_of_catch_basin,Drainage Blockage
"Hey, severe road erosion due to rains government office back alley. Can someone plz come and check it as soon as possible?",Road Damage
Light_On_all_the_time on Metal Pole,Streetlight Fault
Other Loose Garbage,Garbage
I am writing this to report a persistent problem regarding constant dripping from connection point residential area. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary resolve at the earliest opportunity to prevent further hazards.,Water Leakage
Outofsewervent4inch,Drainage Blockage
Water_main,Water Leakage
Refrigerator,Garbage
Other,Water Leakage
"Hey, subside pavement dangerous for pedestrians residential area. Can someone please come and inspect it as soon as possible?",Road Damage
This is to bring to your kind notice that there is an issue with sewage overflow entering residential compounds situated industrial zone. Kindly arrange for an immediate remove.,Drainage Blockage
Other Loose Garbage,Garbage
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
I am writing this to report a persistent problem regarding unlevel manhole cover sticking out temple street. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary sort out at the earliest opportunity to prevent further hazards.,Road Damage
From_other_location,Drainage Blockage
Human Waste,Garbage
I am writing this to report a persistent problem regarding highly uneven and bumpy surface metro station exit. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary look into at the earliest opportunity to prevent further hazards.,Road Damage
Outofsewervent4inch,Drainage Blockage
Pavement_Defect,Road Damage
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
stagnant black water emitting foul smell temple street.,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Other Loose Garbage,Garbage
Other,Water Leakage
Pavement_Defect,Road Damage
Light_Glass_Cover_Missing on Wooden Pole,Streetlight Fault
Furniture,Garbage
Water_main,Water Leakage
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
Encampment,Garbage
Water_coming_out,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
On_street,Drainage Blockage
Refrigerator_w_doors,Garbage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Water_main,Water Leakage
Other Loose Garbage,Garbage
Other,Water Leakage
Sidewalk_Cleaning,Garbage
Sewage_back_up Outofsewervent4inch,Drainage Blockage
Other on Unknown Pole,Streetlight Fault
How long do we have to tolerate this waste water stagnant for over a month near the bus stop?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Other_Request_New_Streetlight on Unknown Pole,Streetlight Fault
Pavement_Defect,Road Damage
Pavement_Defect,Road Damage
Outofsewervent4inch,Drainage Blockage
Garbage,Garbage
Why has the partially collapsed section of the road temple street not been attended to yet? Who is responsible for this civic neglect?,Road Damage
On_street,Drainage Blockage
This is to bring to your kind notice that there is an issue with illegal dumping of construction debris situated railway station gate. Kindly arrange for an immediate repair.,Garbage
Other,Water Leakage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Boxed or Bagged Items,Garbage
Garbage,Garbage
Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
Other,Water Leakage
"While passing by near the school yesterday, I noticed a severe case of continuous seepage dampening walls. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Water Leakage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
Furniture,Garbage
Pavement_Defect,Road Damage
Pavement_Defect,Road Damage
Outofsewervent4inch,Drainage Blockage
This is to bring to your kind notice that there is an issue with underground cable fault cut off power situated by the market. Kindly arrange for an immediate overhaul.,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
On_street,Drainage Blockage
How long do we have to tolerate this litter scattered all over the playground temple street?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Garbage
Light_On_all_the_time on Wooden Pole,Streetlight Fault
Pavement_Defect,Road Damage
Garbage,Garbage
This is to bring to your kind notice that there is an issue with storm sewer back up flooding the basement situated railway station gate. Kindly arrange for an immediate look into.,Drainage Blockage
Pavement_Defect,Road Damage
Could you please look into the dim light barely illuminating the ground shopping complex? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Streetlight Fault
Light_Burnt_Out on TrafficSignal Pole,Streetlight Fault
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
Pavement_Defect,Road Damage
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Construction_Plate_Shifted,Road Damage
Pavement_Defect,Road Damage
Other,Water Leakage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Out_of_catch_basin,Drainage Blockage
Out_of_manhole_cover,Drainage Blockage
On_street,Drainage Blockage
Sewage_back_up Outofsewervent4inch,Drainage Blockage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
Pavement_Defect,Road Damage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Other,Water Leakage
Furniture,Garbage
Light_Burnt_Out on Metal Pole,Streetlight Fault
On_street,Drainage Blockage
Water_leak Water_leak,Water Leakage
Sewage_back_up Outofsewervent4inch,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
On_street,Drainage Blockage
Other_Request_New_Streetlight on Unknown Pole,Streetlight Fault
Other Loose Garbage,Garbage
Furniture,Garbage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Pavement_Defect,Road Damage
I am writing this to report a persistent problem regarding gutter overflowing onto the walking path footpath. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary address at the earliest opportunity to prevent further hazards.,Drainage Blockage
Other,Water Leakage
Sidewalk_Cleaning,Garbage
Outofsewervent4inch,Drainage Blockage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Other Loose Garbage,Garbage
It is deeply distressing to see industrial sludge blocking the outflow village square. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Drainage Blockage
Other,Water Leakage
Water_main,Water Leakage
Glass,Garbage
